Unnamed: 0,ID,Name,Age,Email,Join Date,Salary,Department,is_valid_email
7695,93c5ef84-059a-4bdf-bf55-ca487378b0d6,Adam Snowonce,47.0,lmaxwell@molina-henderson.com,2020-04-10,128663.0,HR,True
7696,27fdcf3f-393b-409c-91ca-df65fe128490,Lori Walton,54.16264995136712,monica80@tran.net,2021-06-02,135971.0,Sales,True
7699,1afa9349-a142-4259-a56c-0aed968d0323,Nicholas Hayes,38.0,xwiggins@gmail.com,2020-08-13,38290.0,,True
7709,1b1087e0-aff4-4ed5-803a-5256a6b7f763,Devon Petersenlead,33.0,qjohnson@mclaughlin.com,,112399.0,Sales,True
7711,82a8ecc6-ed96-4065-9f93-e7b78fb9f3ef,Stephanie Allen,61.0,michele84@hotmail.com,2024-05-16,43747.0,HR,True
7712,1d560516-e4cc-46b8-ba49-01f325b8114d,Laura Padilla,54.16264995136712,gnelson@burke-schwartz.biz,2024-03-03,63298.0,HR,True
7713,f2191373-d705-44ef-bda3-050ca1b39b0a,Leah Garcia,54.0,heatherayala@burns.net,2020-08-04,37102.0,Support,True
7714,f7f1adcc-d6e9-4f54-819e-8881819609d1,Hayley Davis,76.0,kathydunlap@rice-smith.com,2022-02-17,73062.0,HR,True
7715,d4ecfd0e-37fe-4409-b192-3696e0ba8553,Holly Watsonshow,57.0,qbowers@brown-charles.net,2000-01-01,89241.0,Sales,True
7716,10bbba68-3420-48ec-95c6-c25547bbb3ba,Jacob Gonzales,53.0,isaiahedwards@yahoo.com,2024-01-15,90633.0,Sales,True
7717,8b199330-ed63-49d0-865f-dfc94b77922f,Kristen Smith,36.0,joseph02@wilson.net,,51720.02528061685,HR,True
7718,2ce1d7c6-78c8-463b-a006-99d5129ca89f,Leslie Young,64.0,etownsend@gmail.com,2023-10-04,147530.0,HR,True
7721,34178ea5-73d0-4946-8b07-0fa20ebf6d38,Nathan Garcia,87.0,corey39@moore.net,2020-03-21,138386.0,,True
7722,d135793f-887f-4198-ae98-d9c585d262fd,Derek Owens,73.0,rodriguezlaura@gmail.com,2020-02-11,104582.0,Marketing,True
7724,b3db849f-43ed-477b-b031-03da81f089fe,Dean Caseydiscuss,37.0,lozanokristi@ellis.biz,2020-07-02,77425.0,Support,True
7726,75a13040-68cc-4ef0-bab1-36883c7d9666,Elizabeth Green,90.0,matthewgonzalez@gallegos.com,2023-07-07,85001.50032407155,Support,True
7729,ca7a7049-3e5b-472e-a1c9-2b0b0b1b193c,Laura Morgan,54.16264995136712,nicole47@bryan-davis.com,,51688.0,HR,True
7732,41dd279e-99ff-40f2-a4b8-94c5fc6739b5,Katie Wolf,59.0,anthony40@yahoo.com,2020-07-23,132816.0,Marketing,True
7733,1bf5ce7b-1ed1-41ab-9574-d467c6b174c2,David Wilson,77.0,kwhite@benton-watson.com,2023-08-05,143509.0,Support,True
7735,ea9fd3a4-4ba9-4d54-a8ee-91f5b6e6a509,Richard Lopez,21.0,jrussell@bernard.net,2022-01-15,114032.0,,True
7739,98cb6d38-f6c1-4e63-9111-a66449378201,David Johnson,61.0,villegasashley@nelson.com,2022-01-24,106082.0,Sales,True
7742,83ed7b13-14f9-4353-8981-5bcfcd54fcf4,Mr. Brandon Martin,69.0,yanderson@yahoo.com,2024-04-28,63416.0,HR,True
7743,39acca8e-0d4f-4044-a84a-7f1d302c797d,Tyler Castillo,77.0,kirk40@perez.com,2023-04-25,33523.0,Marketing,True
7746,24e798be-8506-4827-827b-e0e64788af02,Sheila Youngappear,54.0,nielsenkevin@johnson-perkins.net,2024-01-04,104083.0,Sales,True
7747,ef5b829a-44e5-475b-9c04-0b2913609d5b,Craig Vasquez,42.0,parkercourtney@hughes.info,,75603.0,,True
7748,bbfba64d-9b5c-48df-8e72-ffe2d04e4051,James Burkeemployee,41.0,anewton@fields.org,2022-07-23,39126.0,Sales,True
7750,640efd26-5bd9-4bee-b3db-5ce7638c43f2,William Woods,35.0,ypatterson@hotmail.com,2020-04-23,52365.0,Sales,True
7752,78891fdb-c5f8-4620-b6bf-3f5b187a2394,James Mayer,72.0,matthewwatts@gmail.com,2022-03-13,155470.37886166273,Sales,True
7754,7ca8e473-ad65-427f-844b-9d5e54ccd547,Derek Potts,18.0,caroljennings@barnett-clark.com,2000-01-01,88288.90790887535,Marketing,True
7755,455ac361-6da9-4e58-8704-e05858a99b87,Lance Adamsdetermine,33.0,moorevirginia@yahoo.com,2023-01-21,89241.0,HR,True
7756,51bf49aa-a71d-4161-b682-e1f3a33a6a6e,Benjamin Johnson,60.0,elizabethgray@clements.com,2020-09-17,125323.58618209577,Support,True
7758,08751d9b-4140-45f1-b006-07d189cfe937,Charles Rice,61.0,joneslinda@yahoo.com,,58123.0,Marketing,True
7761,38fec3bc-8a72-4539-895d-e50a7eb91974,Allison Wells,80.0,matthewbrown@morris.com,2023-04-11,116872.0,HR,True
7762,039fee9d-b66b-4b1b-8641-eda9f9d4a685,Diane Ford,64.0,parksamanda@park.org,2024-01-17,108045.0,Marketing,True
7763,3988c22d-81c3-439b-b32b-65315110ed60,Christopher Young,90.0,victoriamartinez@schaefer.com,2020-05-06,61390.0,,True
7765,d6d9670b-f45b-44e5-8915-9e4a3a9504be,Rebekah Miller,50.0,phillipsmichael@yahoo.com,2020-01-29,37020.0,Sales,True
7766,0644c801-17f0-4a76-a07b-40e4994b692e,Sarah Anderson,18.0,bortega@hotmail.com,2020-10-13,53164.0,Support,True
7768,de5f9ebf-d27b-495f-a845-dbf578e4de9c,Amanda Shelton,86.0,calderonjonathan@gmail.com,2022-03-27,125207.5808421336,,True
7771,f35082ec-6106-443e-8a3a-c80ffa808c51,Donald Clay,62.0,jacksonashley@miller.com,2000-01-01,95198.1837360753,,True
7773,ee5d5193-23a2-4025-86d5-4f9e3e997f3e,Jodi Johnson,85.0,smithrandy@robles-curry.com,,114320.27602555878,HR,True
7774,26a09d8c-3ca8-4a31-a065-f4a118b922bf,John Nolan,85.0,theresahawkins@mccann.com,2023-08-20,65771.0,,True
7775,9a68baeb-8254-42b1-a83b-85deb7526f02,David Hunter,22.0,ophillips@smith.net,2023-12-07,66134.0,Sales,True
7776,cbb070a9-d9e4-460a-8e9a-db99769196a4,Brandon Rivera,54.16264995136712,victoriagill@santiago.info,2000-01-01,106848.0,HR,True
7777,1c3740b7-1ec1-478f-b6f5-665e739d4d7d,Stacey Harper,29.0,corey66@hooper-fuentes.com,,70502.0,HR,True
7779,a4d987df-1a5a-4735-9c9f-99d5e998de91,Jesse Millerherself,84.0,barkermartin@brown.net,2023-06-14,128064.9203761592,,True
7782,06210bcc-709f-496c-8928-e65eb9f19f64,Joseph Gray,74.0,briangonzalez@smith.com,2020-04-07,92570.0,,True
7783,72fd8f9d-d9f2-4542-b0fb-c05abfc54094,Kristin Kemp,37.0,owells@yahoo.com,2024-02-15,97345.0,Engineering,True
7786,fe917979-4a79-4ad3-81d7-041f5d14851f,Jennifer Dudley,67.0,mooremegan@hotmail.com,2021-05-10,118790.05863391976,HR,True
7787,b8069def-cf5e-43c5-b7d8-19725d08c837,Andrew Murphy,61.0,lisa36@palmer.biz,2022-06-29,132676.0,,True
7788,78d0aa33-8017-4a1d-817b-edbf9d63d55f,Dustin Grahamcentral,59.0,rebecca51@scott.com,,54649.31428878234,,True
7789,c02da6c1-022b-4809-8d81-731b14dcf1cf,Shannon Galvanfast,46.0,savannah36@yahoo.com,,31095.0,HR,True
7790,439c888d-f9b5-4234-8672-bcf7f3289003,Anna Hunt,43.0,roger74@hotmail.com,2000-01-01,77812.0,Marketing,True
7792,c6993411-5579-4ba0-9b9f-a52d60fd5432,Robert Sanchez,64.0,jason27@wolfe-harding.com,2023-07-01,89241.0,,True
7793,ad8298de-e91e-4580-9be6-042457bd8cbb,Heather Hunt,29.0,rodriguezjames@yahoo.com,2023-01-12,89241.0,Marketing,True
7795,7072e4a3-79ff-4bb5-85ef-20a1919e3a38,Barry Arellano,47.0,sgonzales@cox.com,2022-06-15,110303.0,Engineering,True
7796,00dd6776-5ecb-431b-89be-23f6f7b902e5,Michelle Rowecommon,47.0,harperadrian@hotmail.com,,148735.0,Marketing,True
7798,8f584a1f-aa4f-406f-8bf7-9ede782e55f7,Timothy Miranda,24.0,valerielambert@nguyen-day.org,2021-09-29,84934.0,Support,True
7799,0ed3f9c7-d120-4985-ba62-fa3e49940883,Karen Schmidt,41.0,sarahmejia@yahoo.com,,89241.0,Sales,True
7802,1092b944-a803-4bb2-a53e-d33d2800c97b,Steven Duran,54.16264995136712,ashleyjeffrey@hotmail.com,2020-11-23,86532.89788782816,Marketing,True
7803,faffdcd3-36d5-4b89-aa79-757779960e88,Colton Small,85.0,michael96@gmail.com,2020-07-13,78960.08244313094,Marketing,True
7804,22f7cb14-49b0-43fd-8ae4-19650331ae5b,Charles Grossyes,38.0,gregory07@yahoo.com,2021-03-05,147002.0,HR,True
7805,8b28da1b-9f17-4276-a2e6-c489a54c0953,Maria Wood,49.0,umendoza@sanchez-vincent.com,2022-04-24,146036.0,HR,True
7806,812c499f-212c-4461-93bf-632729dee765,Gary Brown,62.0,hrose@johnston-dixon.biz,2020-03-29,89241.0,Marketing,True
7807,55730101-dc33-4f22-8a2a-46d9d3a46c03,Lisa Bartlett,54.0,williamchung@padilla.biz,2021-07-19,119393.0,,True
7808,5e05357d-e39b-4c53-8c74-3a559cba87cd,Deborah Hernandez,89.0,molinabrittney@hotmail.com,2020-04-27,49293.0,HR,True
7809,d199054e-258c-4d63-a946-103d6b1aeb0b,Holly Fields Dds,26.0,kayla89@mclaughlin.com,2022-08-18,68339.0,Support,True
7811,788af405-e26d-4868-b6f5-ec7a4ee22faa,Gregg Bernard,31.0,chernandez@yahoo.com,2023-09-12,84567.0,Support,True
7812,0c02c78f-3df6-446c-b726-e0c40d3f5016,Julie Cooley,55.0,beverly64@jordan.com,2023-01-25,80903.0,HR,True
7813,d7167268-f19f-4607-93af-5e9792ccf3fe,Emily Tucker,77.0,uroberson@gonzalez.com,2023-05-08,104425.47107532932,Sales,True
7815,f7b5ed5b-6d28-4c7c-a9a1-6c8556462a5d,Elizabeth Arellanochange,44.0,cschneider@yahoo.com,2023-03-02,39216.0,HR,True
7818,711818ac-22da-4fe9-ae85-c8c7f732b0f9,Michael Terry,58.0,rogerskathleen@hotmail.com,2021-08-27,97838.0,,True
7822,f4d61844-67e6-4bb0-84b0-bbabe6a39d81,Catherine Booth,79.0,rdyer@hotmail.com,2000-01-01,28192.80782829331,Marketing,True
7823,5dcdb625-de4c-493c-b817-0090e7aee92c,Laura Smith,51.0,perezcasey@bush-rich.com,2020-10-05,117914.0,Support,True
7826,ed19c966-d6d8-4047-b410-b6e595a39340,Stephanie Rios,54.16264995136712,robert96@pollard-frye.com,2021-05-12,145313.0,HR,True
7828,f3f5793f-c146-4ba9-816c-e7cc01de28e9,Amanda Conner,26.0,petersjoshua@martin.com,2023-08-14,89241.0,Engineering,True
7829,d45b44ae-b0d7-4899-9bb7-ae797b00f8ab,Dr. Clifford Carrillo Iipopular,18.0,charles26@rivera-meyer.com,,152321.21459196694,Support,True
7830,33ee0d65-ab76-4021-ac4a-4c392f527f33,Jesse Myersinvolve,78.0,martinezmichelle@yahoo.com,2000-01-01,31739.0,Support,True
7832,4cb5ac1a-c820-4166-bacc-71376471c71d,Amanda Cohen,54.16264995136712,rivascalvin@lopez.net,2022-09-27,143547.0,Engineering,True
7834,abc17c2e-1158-4b34-802e-f282642a685e,Adam Lopezresource,66.0,jennifernelson@wheeler.com,,89241.0,Engineering,True
7835,3d24a019-acfe-401f-9253-c73b323e8dcd,Keith Tucker,30.0,tranamanda@yahoo.com,2022-06-17,37334.75599823452,Support,True
7836,3bb5ccff-2cc5-4822-a9be-f0158d000a33,Jonathan Santoslate,65.0,darlene65@gmail.com,,92157.0,Support,True
7837,58b86cf3-356c-47ee-b865-550114712c59,Gary Glenn Md,19.0,brian30@atkins.info,,123431.32191140768,Engineering,True
7839,f22df727-05bf-44d7-9328-1e207a403bef,John Robinson,82.0,beardkaren@yahoo.com,2023-09-11,50046.0,Support,True
7840,217ae80a-3d0f-4e91-a463-dc301269b296,Mark Murphy,90.0,romeroryan@yahoo.com,2021-01-20,86926.14409328758,Engineering,True
7842,7dbc8c77-c6cf-4df0-9800-f2ce1bc4fbc6,Jose Stewart,39.0,kgordon@hotmail.com,2024-04-26,169568.4301182549,HR,True
7843,cd3df543-3b9d-42ea-ad39-95705409a13b,Alyssa Myersreally,42.0,weavererin@ponce.org,2024-02-23,42118.0,Sales,True
7845,243d520b-28fe-4714-8411-92314b0bbc7c,Shari Weaver,65.0,jimenezamanda@wallace-thomas.org,,32623.0,Support,True
7847,465d18d8-7343-4dc4-b24e-b753a6d4ce1e,Christopher Nguyen,47.0,fwashington@gmail.com,2023-07-17,66787.0,HR,True
7848,10a30c02-789f-41c2-b184-e47108a71303,Emma Adams,81.0,turnerkimberly@hotmail.com,,35918.0,Sales,True
7850,2f6a836e-d2c1-4fdf-a06b-baf7e8ded494,Martha Jimenezown,50.0,shane21@lyons.com,2022-12-02,46579.0,Marketing,True
7853,60b8c04c-81c7-4b44-9389-1355ab8488b2,Jason Clark,21.0,jaykelley@yahoo.com,,131834.0,Marketing,True
7854,96c70844-83f8-4d86-a382-12af976d360b,Christian Joyce,82.0,janicehart@love.net,2020-04-04,63010.0,HR,True
7857,47fe25dd-b408-4f18-9af7-11bf318ea689,Vickie Johnsonphysical,69.0,judygonzalez@werner.com,2020-05-18,86738.0,HR,True
7859,e94ee9fb-2394-4634-8ff0-b7eddb1d889c,William Green,70.0,qbarnett@gmail.com,2020-08-04,135335.17066163346,,True
7860,a76cbd4e-ab59-4ae6-ba7b-a16ef7e5452e,Peter Berger,75.0,timothyperez@hotmail.com,2020-05-20,77111.0,,True
7861,6e6a18ae-f77e-409f-b217-4e7304b93d4d,Stephanie Clarkheart,28.0,clopez@hotmail.com,2022-07-18,60658.0,Engineering,True
7862,8bbd943b-3412-4344-a870-dd9c53c53211,Stephen Bates,20.0,hcastro@henry-juarez.com,2023-01-20,110442.0,Marketing,True
7863,09dd6e47-b513-45ec-bbb7-456122f52380,Maria Gonzalezyour,81.0,carrandrew@gmail.com,2020-12-18,113724.0,Support,True
7865,4422896f-75ac-4605-acc6-d05993f53099,Jonathon Wilkinson,27.0,mgarcia@yahoo.com,2000-01-01,83997.0,HR,True
7867,5f640f1a-6500-404f-b207-7be9a0ff652b,Edward Johnson,69.0,david12@spencer.info,,107499.0,HR,True
7869,aeb88539-3cb6-4451-a40d-bb05dceb834c,Shelly Jones,53.0,ayalakevin@hotmail.com,2022-07-11,103086.01097840953,,True
7870,45528e6f-c055-46e9-bc37-7cd329bb25e1,Rodney Moore Md,65.0,vancemarvin@gmail.com,2022-10-25,96862.95943809932,Support,True
7873,a12b0e2b-3911-423c-be38-080b56787fa2,Justin Riddle,28.0,fsanchez@mcdonald-morris.info,,36097.430599392304,Support,True
7877,ff75463d-0e56-4dc6-ac0f-e01ed4f0345d,Ann Moran,64.0,lorigregory@gmail.com,2021-07-02,100823.0,Marketing,True
7878,8b43be0d-fcf9-42ad-8f4c-4a568a2778e4,Kaitlin Blanchardhowever,48.0,melissa23@berg.com,,85835.0,Engineering,True
7880,db220e5d-aa05-42ea-98a2-4b47d370f822,Erin Morgan,84.0,andersondiana@cain.org,2021-04-13,89241.0,Marketing,True
7881,14dd701b-03ee-45ec-8daf-5324971372cf,Amy Rice,47.0,scottschwartz@yahoo.com,2023-02-03,121988.0,Engineering,True
7882,0cdfb3a5-a5d5-4fe3-83fa-81ea21758f67,Peter Stephenson,89.0,simswilliam@martin.com,2020-07-18,109859.0,Support,True
7883,5184d162-3f48-48a5-84d9-5dc96f73171c,Justin Cooper,71.0,barnettnicholas@hotmail.com,2023-09-06,95623.0,Sales,True
7884,3cadd6c8-8b54-4cda-bc08-396918506400,Kathleen Camacho,20.0,moraleslisa@thomas-marks.net,,116102.0,HR,True
7885,28b4256e-b0aa-480a-a64a-6f7fcc9c014c,Andrew Bakerimage,47.0,jon97@green.com,2000-01-01,36171.0,HR,True
7887,a608957f-5d72-40c6-ac93-3939131e5aa4,David Jonespast,60.0,kylebarr@yahoo.com,2024-05-06,50697.0,Marketing,True
7888,f8781b28-1619-4541-ba56-a21b8ca3672a,Judy Johnson,20.0,huangstacy@clark.com,2022-08-07,50620.63599998048,Engineering,True
7889,0a01a546-af9b-445b-8a0d-1f226495b7f5,Stephanie Wood Md,78.0,williamsstacy@waller-bailey.biz,2023-04-29,89241.0,Marketing,True
7892,fa1688bc-f1d2-46dd-9c0d-3c5e92e10a4f,Crystal Jones,44.0,amartinez@gmail.com,2023-02-02,74425.0939764086,Support,True
7894,85f916d8-91bd-4a8b-9f49-bf6af09e54ab,Stephanie Jacobsonfederal,37.0,rileysara@hayes-gomez.com,2022-03-22,37591.691113407454,Support,True
7896,af24b46b-9c3b-4c01-8c01-cf82792d63cd,Bernard Johnson Phdwear,38.0,brenda48@scott.info,2021-06-16,67326.0,Marketing,True
7898,328796ad-b88f-4155-a2ee-abe601660c6b,Brenda Garcia,84.0,ssmith@gmail.com,,89241.0,Marketing,True
7899,038c4485-2873-4236-af8d-3beb43e49770,Sandra Wilsoneven,66.0,tina43@yahoo.com,2000-01-01,109021.0,Sales,True
7900,807e1856-2adf-44d3-a4da-3182f3cd4f7b,Bobby Bowers,77.0,gonzalezbrian@hotmail.com,2021-09-08,89241.0,Support,True
7901,3bddc739-8549-4a5d-8460-8a948568b055,Heather Calderonwear,37.0,kharris@armstrong-patterson.org,2023-04-08,79064.0,HR,True
7903,35b4152e-03bf-4c04-b7aa-4fd682e932a0,Alexis Duncan,54.16264995136712,ldelgado@mendoza.com,,80099.0,,True
7904,f04b9c1e-586e-47cd-a9e7-6c69d188d41d,Nathan Gonzales,88.0,nicholasmoran@yahoo.com,2000-01-01,30470.0,Sales,True
7906,e5edcd4d-fde4-4769-8db4-f25aca6940dd,Elizabeth Olsengood,19.0,johnfernandez@yahoo.com,2020-03-27,84271.0,Sales,True
7907,78ce84fd-a5eb-4062-aa38-e87e0af77efb,Lucas Blanchard,26.0,cmartinez@yahoo.com,2023-12-07,53900.0,Support,True
7908,cd8eb554-facf-4193-90ef-86a04a718e95,Taylor Clark,35.0,nphillips@lopez.com,2020-06-21,98551.0,Sales,True
7912,46ab6fb3-c6a5-484f-83b2-76845a6ca683,Sonya Garrett,28.0,meganmoran@hotmail.com,2020-09-10,102010.0,HR,True
7913,1bd218bc-1dff-4f75-b3c0-de0963332bfb,Brittany Fisher,40.0,charles18@monroe.com,2021-09-28,46883.67663140675,Support,True
7915,53d98af4-e66a-416f-874a-f8272614bc5e,Alyssa Henderson,45.0,williamlin@meyers.com,,40673.5973376564,Support,True
7916,6f5a01a5-1b4b-4daa-8115-aad2d1ed21aa,Jeffrey Thomas,54.16264995136712,wwashington@gmail.com,2023-04-09,74058.0,Support,True
7917,8cdaba64-8dc9-41e6-b456-1afe7cf83e20,Allison Floyd,44.0,carterjennifer@yahoo.com,2020-04-29,43724.0,Marketing,True
7918,38e1c803-46cc-4c73-8a64-c19069867f82,Christine Carter,74.0,gavinorozco@young.org,,124786.0,Sales,True
7919,762add72-c912-4377-a784-e3dd4f84c115,Russell Turner,82.0,mooneyjeffery@yahoo.com,,93958.0,Marketing,True
7920,e07f7999-1fb0-46b8-a8b2-c082679004dd,David Cruzstrategy,65.0,jillarmstrong@morgan-schneider.biz,2022-10-27,75184.0,HR,True
7923,b50bdc0d-b6a8-413e-beaa-051cb6c68633,Kiara Hayes,43.0,lisasmith@hotmail.com,,89241.0,Engineering,True
7925,7f6aaa62-19f0-49c9-aeea-8ee7134b6b19,Scott Jonesfinish,89.0,dwayne98@hahn.com,2021-03-27,90162.02699088152,Sales,True
7928,369bc595-e504-4172-8d42-b21b421fd8d3,Ashley Gayhappen,64.0,lwood@hernandez.org,2020-05-11,102691.0,Sales,True
7929,8600ddb4-3f35-45e0-bf79-24ed4d010051,Rachel Parker,83.0,feliciasantiago@yahoo.com,2020-08-21,94511.0,Sales,True
7930,f4dee1ab-3252-49e7-bc8e-905f8f931374,Michael Obrien,59.0,mross@gmail.com,2000-01-01,89241.0,,True
7931,d22b263c-e542-46b1-9290-2605f1866f53,Michelle Ross,65.0,dbryan@gmail.com,,144163.0,Engineering,True
7933,8c0a465e-6bc9-4c9d-89e2-0b532a852fe1,David Brown,42.0,martinezjack@hotmail.com,2020-03-07,81343.0,Engineering,True
7934,bcbe1af9-2ce6-42a5-90e4-e2ffbbbd4576,Elaine Crawford,37.0,chavezchristopher@gmail.com,2023-11-26,65195.0,Sales,True
7936,2427f192-c3d7-4247-8a40-0b1b44b2e82b,Alexander Morales,72.0,gonzalezdonald@hotmail.com,2022-10-31,87769.0,Sales,True
7937,4c500dda-42d8-4958-bdb4-c266853a5822,John Reidlikely,86.0,aaron95@yahoo.com,2023-09-30,70053.0,,True
7938,660b8503-a451-4d53-a7ce-8bc8150e3206,Phillip Williams,55.0,stokeslori@gmail.com,2022-04-17,103179.0,,True
7939,ac03a9fe-785e-4add-9e6e-385bf834482b,Rebecca Martin,32.0,robin84@richardson-grant.org,,88944.0,Support,True
7940,e5c29410-4260-46ab-8a53-596faad62b80,Mitchell Wongwhite,36.0,haynesmegan@yahoo.com,2000-01-01,48111.0,HR,True
7942,00ac2b1c-dcc9-4e5f-a72a-b5c5e0fe092e,Tammy Thomasbudget,83.0,vaughnmatthew@moyer-walton.com,,63500.0,Marketing,True
7943,57469371-e17e-4571-adb5-86040bae7eb2,Theodore Kelly,85.0,ashley16@pollard-hernandez.com,2023-02-23,39697.0,HR,True
7944,56c917cc-8411-463a-aa40-914fb3bc9842,Jennifer Blackstart,43.0,fgordon@howell.org,2022-10-21,101812.0,HR,True
7945,f59400d8-faa1-4532-b459-54197b4dcbe9,Margaret Stephenson,21.0,smithdeborah@hotmail.com,2023-08-06,121967.1737971572,Sales,True
7949,529c6610-6d9d-4c48-8521-b88b21c4f24b,Brian West,63.0,grant94@hotmail.com,2021-07-15,109004.0,Engineering,True
7950,778e4f80-ed9d-4ec7-87c3-0e8c462d93e4,William Joyce,18.0,teresa64@campbell.info,,171320.2447566359,Engineering,True
7951,3af0a9c3-e717-4ffc-89b2-a6edd3426005,Kathryn York,54.16264995136712,gonzalezalicia@gmail.com,2021-07-25,40411.0,Support,True
7953,6618fd18-100f-4591-accc-889e558c1891,Karina Johnsonform,54.16264995136712,thomasjohnny@king-peck.info,,89241.0,Support,True
7957,56934c9f-6472-494b-9db9-31a599a31562,Ashley Wilsonserve,24.0,william26@perry.net,2021-10-27,89241.0,Sales,True
7958,fe6d8ced-a8a9-401d-873b-43d1389e315b,Wesley Bishopcompare,84.0,whayes@gmail.com,2022-08-03,89241.0,,True
7959,e2a12d70-b719-474a-90e8-6023c51f13a2,Marc Esparza,66.0,robertschmidt@gmail.com,,88278.0,Marketing,True
7960,62b93d98-ecc8-4fac-9543-ed33cb78c545,Barry Bailey,87.0,andrewsvalerie@hotmail.com,2022-07-06,71026.0,Sales,True
7961,a6d89fb7-8856-4f78-be31-4043da2a2282,Mark Miller,56.0,dsmith@gmail.com,2021-11-30,55957.76765568706,Marketing,True
7963,906210ef-16c1-4ee8-a3a1-582626fa3b29,Amanda Collins,73.0,ppotter@potts-wilkerson.com,2000-01-01,116696.0,Engineering,True
7964,9e659236-bd66-4ca0-8e83-95a2bd08a916,Jamie Vazquez,34.0,redwards@yahoo.com,,89241.0,Marketing,True
7965,b942fee4-ca4a-4431-b131-796c91c792dc,Andre Christianresearch,48.0,watsonbobby@yahoo.com,2000-01-01,30423.0,Marketing,True
7969,c67798c1-0b91-466b-9667-3c0629650946,Dr. Andrew Harris,66.0,johnsonbrent@jones-white.com,2021-12-30,31979.0,HR,True
7970,a04dcd56-7dcf-4e05-be61-6311a7a1e8e5,Kristen Johnson,54.16264995136712,matthewhill@lee.org,2021-08-19,115974.0,HR,True
7973,26de0373-76b0-4f30-9256-86c65876d4a9,Jessica Camachopolice,56.0,william77@gmail.com,2021-10-13,139319.49895656074,,True
7974,11fe1d96-97b1-4302-a359-a42d146daac3,Lee Lambert,39.0,housetammy@weber.com,,119945.0,,True
7975,cffe6dde-32bd-4efa-ac1e-fbe67bc6cbda,Matthew Clementscontain,62.0,nkeller@hotmail.com,2021-11-23,89241.0,Marketing,True
7978,a68cc6dc-3a38-4eac-b597-1b528ce7999d,Amber Bright,53.0,alexisoneal@nielsen.org,,58116.0,Support,True
7979,bd2a6b44-d613-456b-b1e4-1f0894a2ab09,David Barnes,60.0,deborah27@yahoo.com,2022-08-02,82082.0,Engineering,True
7980,8cb61cf2-9722-4cf9-8100-bcf48a1be0d3,Tommy Lewis,79.0,flemingmatthew@hotmail.com,2024-05-28,84856.0,Sales,True
7981,503aa8d1-0705-48d0-9575-0f740cf4222b,David Ortiznice,85.0,urodriguez@gmail.com,,67017.0,HR,True
7982,0468cf5e-53d6-405d-a827-864ddd7f7afb,Richard Meyer,49.0,lisaphelps@taylor-love.com,2021-08-28,84456.0,,True
7984,d2686272-7a3b-4f18-9156-74c7e0658e58,Clayton Williams,73.0,foxsusan@hotmail.com,2020-03-30,73919.0,Support,True
7985,f0c6d9da-e512-45ab-b1f6-a71838067600,Tammy Green,65.0,jackson17@gmail.com,2020-11-29,103044.0,,True
7987,ba0367bb-143d-4b47-8d89-d7b176ef45b1,Kathleen Bowman,44.0,reynoldswilliam@stone-bernard.com,2021-03-06,88493.0,,True
7988,62020089-da0e-466e-ae33-5c5a674aa8f8,Traci Novakdetail,50.0,carolyn89@simpson-white.com,2023-07-14,88855.0,,True
7989,6e05536b-ba6f-4e77-af96-c8b2fe8bc345,Kevin Miller,59.0,sarah54@gmail.com,,89241.0,HR,True
7990,c94249e8-4487-4a92-8c37-1253016d5074,Brian Le,70.0,megan66@white.com,,82818.9922106815,Marketing,True
7991,5c0bdd07-ba9d-4d90-801b-dc0a54838eb8,Thomas Lewis,27.0,zpeters@hurst.net,,89241.0,Marketing,True
7993,93ce5f96-30db-49ca-8356-0a7dd564fd5e,Sarah Perez,81.0,jeffreymccarthy@sandoval.info,,72925.0,Support,True
7994,997b7e64-f288-425a-8dd0-997a48b1f332,Jesse Wolfe,79.0,sanchezangel@perez.com,2000-01-01,128721.29162064048,HR,True
7995,d2b64dc4-7e16-4fd2-ae8d-5471782099c6,Stacy Whitneyoil,66.0,steven17@gates.net,2000-01-01,47401.0,Support,True
7996,dea045de-0294-4238-b782-b00a93707cc1,William Hansonrate,51.0,robertsmith@hotmail.com,2021-03-20,89241.0,Engineering,True
7998,fd592d52-b280-4eea-87e5-4ec52b4fd127,Tammy Mathewspossible,83.0,schneidererika@gmail.com,2021-12-21,127792.0,Support,True
8001,17f691be-0a53-4921-9123-606a30eaf676,Christopher Chavez,38.0,lorismith@hotmail.com,,98410.0,Marketing,True
8006,bde58cda-3821-40ac-8011-1e15640285bc,Jamie Butler,87.0,heidi09@hotmail.com,2021-01-13,100258.0,Marketing,True
8009,b50edd59-70a4-424a-9fcb-8471dde66956,Tina Humphrey,84.0,jennifercastillo@gmail.com,2024-02-08,89241.0,Engineering,True
8010,65af153d-09d4-4d51-abfd-a1d119de813d,Crystal Rogersmajority,30.0,christian33@chambers.com,2022-09-16,62539.0,HR,True
8011,35fccc2a-e771-41db-b39d-fbc90bbde287,Tommy Williamscouple,47.0,michaelbullock@simmons.com,2023-03-10,119491.0,,True
8012,09a44fb5-8ecc-466e-afdc-428ebb8c0dd9,Lisa Johnston,31.0,mburke@smith.com,2024-06-06,75031.0,HR,True
8013,86053a46-1a77-449e-ad08-092263feef4f,Jessica Smith,80.0,allenmelissa@hotmail.com,2022-12-06,81454.0,Support,True
